id,annee,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
307,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR32005,Montceau-les-Mines,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,13.0,12.673880597015385,µg-m3,97.0,99,96.0,R,1,46.678785,4.366893
308,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR26N20,BOURGOGNE-ZR,FR32006,Macon Paul Bert,Périurbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,15.0,15.46769148509604,µg-m3,85.0,100,85.0,R,1,46.316171999999995,4.839994
309,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33101,PASTEUR,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,18.0,18.205214982536702,µg-m3,96.0,99,95.0,R,1,45.56472,5.928333
310,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33102,CHAMBERY LE HAUT,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,20.0,20.439278131635,µg-m3,97.0,28,27.0,N,-1,45.59667,5.918611
311,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33111,SAINT JEAN,Urbaine,PM10,Fond,6,Oui,mesures fixes,,Moy. annuelle,13.0,13.323467157483261,µg-m3,99.0,100,99.0,R,1,45.274723,6.349722
337,2014,LIG'AIR,FR34N20,CENTRE-ZR,FR34057,Issoudun_Trafic_ZR,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.06207951070336,µg-m3,91.0,4,4.0,N,-1,46.942944,2.00325
303,2014,ATMO NOUVELLE-AQUITAINE,FR31N20,AQUITAINE-ZR,FR31040,MARMANDE,Périurbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,22.0,21.902681350251683,µg-m3,96.0,100,95.0,R,1,44.508656,0.142503
301,2014,ATMO NOUVELLE-AQUITAINE,FR31N20,AQUITAINE-ZR,FR31036,DAX,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,17.0,17.167947505320715,µg-m3,97.0,99,97.0,R,1,43.704723,-1.038611
313,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33120,CHAMONIX,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,20.0,20.37817188045089,µg-m3,99.0,99,98.0,R,1,45.9225,6.87
314,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33121,Albertville,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,17.0,16.983267257463254,µg-m3,98.0,100,98.0,R,1,45.675,6.389722
316,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33201,LOVERCHY,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,23.0,23.38012912481963,µg-m3,96.0,100,95.0,R,1,45.89528,6.118333
318,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33203,ANNECY Rocade,Urbaine,PM10,Trafic,5,Oui,mesures fixes,,Moy. annuelle,23.0,22.657495506290307,µg-m3,96.0,99,95.0,R,1,45.9097,6.11825
319,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33211,ANNEMASSE,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,17.0,17.1042645464407,µg-m3,96.0,99,95.0,R,1,46.19583,6.240556
320,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33212,GAILLARD,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,18.0,18.32603870233457,µg-m3,81.0,99,80.0,N,-1,46.193690000000004,6.214858
321,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33220,PASSY,Périurbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,29.0,29.09087622031861,µg-m3,95.0,99,95.0,R,1,45.92361,6.713611
322,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33232,BOSSONS,Urbaine,PM10,Trafic,2,Oui,mesures fixes,,Moy. annuelle,15.0,15.244615204130644,µg-m3,97.0,100,97.0,R,1,45.907222999999995,6.845833
323,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33302,St Germain/Rhône,Rurale près des villes,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,14.0,14.251694705592305,µg-m3,93.0,100,92.0,R,1,46.072224,5.820833
324,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33305,Bourg-en-Bresse,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,17.0,16.607094801224143,µg-m3,94.0,99,93.0,R,1,46.211665999999994,5.226389
325,2014,LIG'AIR,FR34A01,CENTRE-ORLEANS,FR34013,Gambetta,Urbaine,PM10,Trafic,3,Oui,mesures fixes,,Moy. annuelle,22.0,22.44359574219203,µg-m3,98.0,100,98.0,R,1,47.907083,1.901139
326,2014,LIG'AIR,FR34N10,CENTRE-ZUR,FR34018,Montargis,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,18.0,18.489225083727924,µg-m3,99.0,100,99.0,R,1,47.997889,2.7195
327,2014,LIG'AIR,FR34A02,CENTRE-TOURS,FR34025,La Bruyère,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,18.0,17.606311660525332,µg-m3,97.0,99,96.0,R,1,47.419083,0.682944
328,2014,LIG'AIR,FR34A02,CENTRE-TOURS,FR34028,Pompidou,Urbaine,PM10,Trafic,3,Oui,mesures fixes,,Moy. annuelle,20.0,19.80337391304343,µg-m3,98.0,100,98.0,R,1,47.394639,0.704861
329,2014,LIG'AIR,FR34A01,CENTRE-ORLEANS,FR34029,La_Source-CNRS,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,16.0,16.095162064825942,µg-m3,95.0,100,95.0,R,1,47.83775,1.944667
330,2014,LIG'AIR,FR34N10,CENTRE-ZUR,FR34030,Bourges-Baffier,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,20.0,20.11861246235805,µg-m3,99.0,100,99.0,R,1,47.075044,2.4071830000000003
331,2014,LIG'AIR,FR34N10,CENTRE-ZUR,FR34032,Leblanc,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,17.0,16.549982543931026,µg-m3,98.0,100,98.0,R,1,47.082778000000005,2.405333
332,2014,LIG'AIR,FR34N20,CENTRE-ZR,FR34034,Vierzon,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,16.0,16.267464738651192,µg-m3,96.0,100,96.0,R,1,47.222028,2.073
333,2014,LIG'AIR,FR34N10,CENTRE-ZUR,FR34042,Lucé,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,16.0,16.308379565418452,µg-m3,99.0,100,99.0,R,1,48.439306,1.4687780000000001
334,2014,LIG'AIR,FR34N20,CENTRE-ZR,FR34046,Dreux Centre,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,15.0,15.410694789081914,µg-m3,92.0,100,92.0,R,1,48.729694,1.358472
335,2014,LIG'AIR,FR34N20,CENTRE-ZR,FR34047,Saint-Remy,Périurbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,24.0,24.11659974761952,µg-m3,100.0,100,100.0,R,1,48.760889,1.233639
336,2014,LIG'AIR,FR34N10,CENTRE-ZUR,FR34051,Chateauroux Sud,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,16.0,15.704306784660778,µg-m3,97.0,100,97.0,R,1,46.798278,1.693139
315,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR33122,La Léchère,Rurale près des villes,PM10,Industrielle,3,Oui,mesures fixes,,Moy. annuelle,25.0,24.85954920019289,µg-m3,96.0,99,94.0,R,1,45.53583,6.4711110000000005
338,2014,LIG'AIR,FR34N10,CENTRE-ZUR,FR34061,Blois nord,Urbaine,PM10,Fond,3,Oui,mesures fixes,,Moy. annuelle,16.0,15.771965085563247,µg-m3,99.0,100,99.0,R,1,47.594256,1.302667
339,2014,ATMO NOUVELLE-AQUITAINE,FR35N20,LIMOUSIN-ZR,FR35002,ST JUNIEN - Fontaine,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,17.0,16.5425085465047,µg-m3,97.0,100,97.0,R,1,45.89,0.9
292,2014,ATMO NOUVELLE-AQUITAINE,FR31A01,AQUITAINE-BORDEAUX,FR31007,BASSENS,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,18.0,18.39201680672297,µg-m3,95.0,100,95.0,R,1,44.900276,-0.514722
365,2014,MADININAIR,FR39N10,MARTINIQUE-ZUR,FR39007,Bishop,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,29.0,28.97377782878133,µg-m3,99.0,100,99.0,R,1,14.601889000000002,-61.057589
343,2014,ATMO NOUVELLE-AQUITAINE,FR35N20,LIMOUSIN-ZR,FR35006,TULLE - Hugo,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,16.0,15.800726420620991,µg-m3,97.0,100,97.0,R,1,45.26,1.76
344,2014,ATMO NOUVELLE-AQUITAINE,FR35N10,LIMOUSIN-ZUR,FR35007,PALAIS S/ V.- Garros,Périurbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,12.0,11.946822703335323,µg-m3,98.0,100,98.0,R,1,45.869995,1.31
345,2014,ATMO NOUVELLE-AQUITAINE,FR35N10,LIMOUSIN-ZUR,FR35010,LIMOGES - Aine,Urbaine,PM10,Trafic,D,Oui,mesures fixes,,Moy. annuelle,16.0,16.347911604766885,µg/m3,99.0,100,99.0,R,1,45.829953,1.254846
346,2014,ATMO NOUVELLE-AQUITAINE,FR35N20,LIMOUSIN-ZR,FR35019,SAILLAT - Ipaper,Périurbaine,PM10,Industrielle,A,Oui,mesures fixes,,Moy. annuelle,16.0,16.480021241444412,µg-m3,97.0,100,97.0,R,1,45.87583,0.823889
347,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36001,Valence Périurb. Sud,Périurbaine,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,22.0,21.96203399940405,µg-m3,79.0,96,77.0,N,-1,44.870243,4.876289
348,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36002,Valence Urb. Centre,Urbaine,PM10,Fond,5,Oui,mesures fixes,,Moy. annuelle,19.0,19.307543839001863,µg-m3,98.0,99,97.0,R,1,44.933514,4.8934809999999995
349,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36003,Valence Trafic,Urbaine,PM10,Trafic,4,Oui,mesures fixes,,Moy. annuelle,20.0,20.195691461498324,µg-m3,88.0,99,87.0,R,1,44.948941999999995,4.88975
351,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N20,RHONE-ALPES-ZR,FR36021,Drôme Rurale Sud-SND,Rurale nationale,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,10.0,9.71905732789652,µg-m3,95.0,100,95.0,R,1,44.569443,5.278972
352,2014,GWAD'AIR,FR37N10,GUADELOUPE-ZUR,FR37001,ST de Baie mahault,Périurbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,14.0,14.476955602537064,µg-m3,47.0,12,5.0,N,-1,16.257308,-61.591725
342,2014,ATMO NOUVELLE-AQUITAINE,FR35N20,LIMOUSIN-ZR,FR35005,GUERET - Nicolas,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,15.0,15.138347763347786,µg-m3,95.0,99,95.0,R,1,46.17,1.87
353,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38001,LYC. LISLET GEOFFROY,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,18.0,18.276164983574773,µg-m3,96.0,98,94.0,R,1,-20.889893,55.46884
355,2014,ATMO REUNION,FR38N20,REUNION-ZR,FR38009,Ecole La Marine,Périurbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,15.0,15.323082191781886,µg-m3,94.0,88,83.0,N,-1,-20.910585,55.618977
356,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38011,Station Luther King,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,22.0,22.330185233498078,µg-m3,92.0,95,88.0,R,1,-21.334406,55.45906
357,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38014,Ligne Paradis,Périurbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,22.0,21.549222999223947,µg-m3,94.0,62,59.0,N,-1,-21.312895,55.474194
358,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38016,Station Bourg-Murat,Rurale régionale,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,7.0,6.5089394710072686,µg-m3,99.0,91,90.0,R,1,-21.204815,55.58262
359,2014,ATMO REUNION,FR38N20,REUNION-ZR,FR38017,Grand Coude,Rurale régionale,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.0511765673853,µg-m3,85.0,81,69.0,N,-1,-21.29433,55.627930000000006
360,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38019,Boulevard Jean Jaurès,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,20.0,19.590588626539077,µg-m3,87.0,79,69.0,N,-1,-20.8935,55.470806
291,2014,ATMO NOUVELLE-AQUITAINE,FR31A01,AQUITAINE-BORDEAUX,FR31006,MERIGNAC,Urbaine,PM10,Trafic,4,Oui,mesures fixes,,Moy. annuelle,20.0,19.749477658905207,µg-m3,91.0,99,91.0,R,1,44.841390000000004,-0.65
289,2014,ATMO NOUVELLE-AQUITAINE,FR31A01,AQUITAINE-BORDEAUX,FR31003,BORDEAUX-BASTIDE,Urbaine,PM10,Trafic,4,Oui,mesures fixes,,Moy. annuelle,24.0,23.632894117645996,µg-m3,97.0,100,97.0,R,1,44.849724,-0.5438890000000001
374,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41003,AJACCIO PIATANICCIA,Périurbaine,PM10,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,23.0,23.012643951085014,µg-m3,96.0,100,96.0,R,1,41.958028000000006,8.820278
354,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38008,Ecole JOINVILLE,Urbaine,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,11.0,11.333628318584804,µg-m3,94.0,89,84.0,N,-1,-20.884575,55.453906
341,2014,ATMO NOUVELLE-AQUITAINE,FR35N10,LIMOUSIN-ZUR,FR35004,BRIVE - Dalton,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,21.0,21.31501627150175,µg-m3,98.0,100,98.0,R,1,45.158745,1.5372219999999999
361,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38020,Plateau Caillou,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,18.0,18.01075949367133,µg-m3,86.0,42,36.0,N,-1,-21.009739,55.272675
340,2014,ATMO NOUVELLE-AQUITAINE,FR35N10,LIMOUSIN-ZUR,FR35003,LIMOGES - Présidial,Urbaine,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,13.0,13.378255269320867,µg-m3,97.0,100,97.0,R,1,45.8311,1.256875
350,2014,ATMO AUVERGNE-RHÔNE-ALPES,FR20N10,RHONE-ALPES-ZUR,FR36019,Romans-sur-Isère,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,21.0,21.272436206066,µg-m3,95.0,100,95.0,R,1,45.0425,5.0443
367,2014,MADININAIR,FR39N10,MARTINIQUE-ZUR,FR39009,Lamentin,Urbaine,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,27.0,27.149355033152414,µg-m3,96.0,99,95.0,R,1,14.610653,-61.002586
368,2014,MADININAIR,FR39N10,MARTINIQUE-ZUR,FR39011,Reneville,Urbaine,PM10,Trafic,C,Oui,mesures fixes,,Moy. annuelle,37.0,36.67238735550821,µg-m3,97.0,100,97.0,R,1,14.602253,-61.053642
369,2014,MADININAIR,FR39N20,MARTINIQUE-ZR,FR39013,Robert Mansarde,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,31.0,31.28011332227754,µg-m3,83.0,99,83.0,N,-1,14.675557999999999,-60.94609200000001
370,2014,ATMO GUYANE,FR40N10,GUYANE-ZUR,FR40004,STADE NAUTIQUE CAYENNE,Urbaine,PM10,Fond,A,Oui,mesures fixes,,Moy. annuelle,33.0,32.57383922383736,µg-m3,90.0,73,66.0,N,-1,4.932214,-52.310226
371,2014,ATMO GUYANE,FR40N10,GUYANE-ZUR,FR40007,Kalou,Périurbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,21.0,20.69405233941343,µg-m3,64.0,45,29.0,N,-1,4.84816,-52.3238
372,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41001,AJACCIO CANETTO,Urbaine,PM10,Fond,D,Oui,mesures fixes,,Moy. annuelle,19.0,19.112168486739517,µg-m3,95.0,100,95.0,R,1,41.924694,8.735694
373,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41002,BASTIA GIRAUD,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,18.0,18.105797101449216,µg-m3,97.0,99,96.0,R,1,42.697917,9.446417
375,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,17.0,16.800605358063912,µg-m3,90.0,99,89.0,R,1,42.535833000000004,9.475972
363,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38022,Chaussée Royale,Urbaine,PM10,Trafic,,Oui,mesures fixes,,Moy. annuelle,18.0,17.817720258835113,µg-m3,87.0,26,23.0,N,-1,-20.998576999999997,55.28061999999999
376,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41020,BASTIA SAINT NICOLAS,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,28.0,28.13110419906505,µg-m3,89.0,99,88.0,R,1,42.700083,9.451722
366,2014,MADININAIR,FR39N10,MARTINIQUE-ZUR,FR39008,Ville de Schoelcher,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,29.0,28.821247632573492,µg-m3,97.0,100,96.0,R,1,14.616389000000002,-61.100792000000006
362,2014,ATMO REUNION,FR38N10,REUNION-ZUR,FR38021,Grand Fond,Périurbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,13.0,13.07980435468615,µg-m3,95.0,38,36.0,N,-1,-21.032139,55.232563
378,2014,QUALITAIR CORSE,FR41N20,CORSE-ZR,FR41024,VENACO,Rurale régionale,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,12.0,11.9073422834739,µg-m3,96.0,100,96.0,R,1,42.236028000000005,9.190028
379,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82002,Besancon Victor Hugo,Urbaine,PM10,Trafic,SPO,Oui,mesures fixes,,Moy. annuelle,22.0,22.05849056603744,µg-m3,99.0,98,97.0,R,1,47.234905,6.029472
380,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82006,Besancon Prevoyance,Urbaine,PM10,Fond,5,Oui,mesures fixes,,Moy. annuelle,21.0,21.17225866916581,µg-m3,99.0,99,97.0,R,1,47.2474,6.0154190000000005
381,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82010,Montbéliard centre,Urbaine,PM10,Fond,SPO,Oui,mesures fixes,,Moy. annuelle,19.0,18.71391517700677,µg-m3,99.0,99,98.0,R,1,47.510307,6.794
382,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82020,Belfort Octroi,Urbaine,PM10,Trafic,SPO,Oui,mesures fixes,,Moy. annuelle,16.0,16.433333333333373,µg-m3,98.0,99,97.0,R,1,47.640667,6.859278
383,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82030,Montandon Baresans,Rurale nationale,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,15.0,15.178499156830693,µg-m3,98.0,97,95.0,R,1,47.29464,6.825861
387,2014,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82060,Vesoul Pres Caillet,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,14.0,13.641358167515394,µg-m3,99.0,99,99.0,R,1,47.62,6.157611
364,2014,ATMO REUNION,FR38N20,REUNION-ZR,FR38098,Sarda Garriga,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,17.0,16.537130507530325,µg-m3,93.0,88,82.0,N,-1,-21.277075,55.403065000000005
377,2014,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41022,AJACCIO DIAMANT,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,28.0,27.90439990512155,µg-m3,97.0,100,96.0,R,1,41.918306,8.736778
768,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82020,Belfort Octroi,Urbaine,PM10,Trafic,3,Oui,mesures fixes,,Moy. annuelle,19.0,19.154801731196578,µg-m3,99.0,99,98.0,R,1,47.640667,6.859278
769,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82030,Montandon Baresans,Rurale nationale,PM10,Fond,1,Oui,mesures fixes,,Moy. annuelle,14.0,14.180750158932948,µg-m3,97.0,92,90.0,R,1,47.29464,6.825861
770,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82040,Dole centre,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,18.0,17.95031286210907,µg-m3,99.0,99,99.0,R,1,47.09672,5.496389
390,2015,ATMO GRAND EST,FR01A01,LORRAINE-METZ,FR01009,Gandrange,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,19.0,19.466261020737868,µg-m3,95.0,97,92.0,R,1,49.271392999999996,6.1325
772,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82050,Lons-le-Saunier CV,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,21.0,21.073217636021692,µg-m3,99.0,98,97.0,R,1,46.671307,5.556806
773,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N20,FRANCHE-COMTE-ZR,FR82060,Vesoul Pres Caillet,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,16.0,15.579005908933107,µg-m3,99.0,99,99.0,R,1,47.62,6.157611
392,2015,ATMO GRAND EST,FR01A01,LORRAINE-METZ,FR01012,Metz-Borny,Urbaine,PM10,Fond,C,Oui,mesures fixes,,Moy. annuelle,21.0,21.191277074210397,µg-m3,96.0,100,96.0,R,1,49.110283,6.223336
767,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82010,Montbéliard centre,Urbaine,PM10,Fond,4,Oui,mesures fixes,,Moy. annuelle,21.0,20.725807979164113,µg-m3,98.0,98,96.0,R,1,47.510307,6.794
771,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82043,Chatenois,Périurbaine,PM10,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,11.0,11.363665668892851,µg-m3,99.0,100,99.0,R,1,47.14725,5.5561169999999995
765,2015,ATMO BOURGOGNE-FRANCHE-COMTE,FR17N10,FRANCHE-COMTE-ZUR,FR82002,Besancon Victor Hugo,Urbaine,PM10,Trafic,2,Oui,mesures fixes,,Moy. annuelle,19.0,18.529951515151534,µg-m3,97.0,97,94.0,R,1,47.234905,6.029472
760,2015,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41003,AJACCIO PIATANICCIA,Périurbaine,PM10,Industrielle,2,Oui,mesures fixes,,Moy. annuelle,23.0,22.547375554459357,µg-m3,93.0,100,93.0,R,1,41.958028000000006,8.820278
764,2015,QUALITAIR CORSE,FR41N20,CORSE-ZR,FR41024,VENACO,Rurale régionale,PM10,Fond,B,Oui,mesures fixes,,Moy. annuelle,13.0,12.519762329174096,µg-m3,97.0,99,96.0,R,1,42.236028000000005,9.190028
763,2015,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41022,AJACCIO DIAMANT,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,28.0,27.698332069747988,µg-m3,91.0,100,90.0,R,1,41.918306,8.736778
762,2015,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41020,BASTIA SAINT NICOLAS,Urbaine,PM10,Trafic,1,Oui,mesures fixes,,Moy. annuelle,27.0,26.500425273388174,µg-m3,97.0,97,94.0,R,1,42.700083,9.451722
761,2015,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41004,BASTIA LA MARANA,Périurbaine,PM10,Industrielle,,Oui,mesures fixes,,Moy. annuelle,18.0,18.05041524181736,µg-m3,96.0,98,93.0,R,1,42.535833000000004,9.475972
759,2015,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41002,BASTIA GIRAUD,Urbaine,PM10,Fond,2,Oui,mesures fixes,,Moy. annuelle,17.0,16.631554896876207,µg-m3,94.0,98,92.0,R,1,42.697917,9.446417
758,2015,QUALITAIR CORSE,FR41N10,CORSE-ZUR,FR41001,AJACCIO CANETTO,Urbaine,PM10,Fond,D,Oui,mesures fixes,,Moy. annuelle,20.0,19.946593557231214,µg-m3,83.0,100,83.0,N,-1,41.924694,8.735694
757,2015,ATMO GUYANE,FR40N10,GUYANE-ZUR,FR40008,Caiena3,Urbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,28.0,28.306375037323534,µg-m3,98.0,78,76.0,N,-1,4.937846700000001,-52.32093
756,2015,ATMO GUYANE,FR40N10,GUYANE-ZUR,FR40007,Kalou,Périurbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,31.0,30.7251061249217,µg-m3,80.0,94,75.0,N,-1,4.84816,-52.3238
731,2015,ATMO AUVERGNE-RHÔNE-ALPES,FR20N20,RHONE-ALPES-ZR,FR36021,Drôme Rurale Sud-SND,Rurale nationale,PM10,Fond,6,Oui,mesures fixes,,Moy. annuelle,9.0,8.843304368527892,µg-m3,97.0,99,96.0,R,1,44.569443,5.278972
755,2015,MADININAIR,FR39N20,MARTINIQUE-ZR,FR39018,CDST,Périurbaine,PM10,Fond,,Oui,mesures fixes,,Moy. annuelle,0.0,0.0,µg-m3,0.0,10,0.0,N,-1,14.755003,-61.178831
