,anne,Organisme,code zas,Zas,code site,nom site,type d'implantation,Polluant,type d'influence,discriminant,Réglementaire,type d'évaluation,procédure de mesure,type de valeur,valeur,valeur brute,unité de mesure,taux de saisie,couverture temporelle,couverture de données,code qualité,validité,Latitude,Longitude
828,2018,ATMO GRAND EST,FR44ZAG03,ZAG NANCY,FR30036,Nancy-Libération,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,10.0,10.093281389704966,µg-m3,92.0,97,89.0,R,1,48.69708,6.154194
814,2018,ATMO NORMANDIE,FR28ZAR03,ZAR DIEPPE,FR25051,Dieppe prox-auto,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,11.0,11.27158826269209,µg-m3,98.0,100,98.0,R,1,49.918007,1.073972
822,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG03,ZAG SAINT-ETIENNE,FR29424,SAINT ETIENNE SUD,Urbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,9.0,9.059852924278953,µg-m3,99.0,100,99.0,R,1,45.42009,4.395422
813,2018,ATMO NORMANDIE,FR28ZAG01,ZAG ROUEN,FR25036,Espace du Palais,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,11.0,10.915478787878817,µg-m3,94.0,100,94.0,R,1,49.442358,1.093789
804,2018,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23177,SAINT-DENIS D'ANJOU,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.95642609985168,µg-m3,97.0,96,92.0,R,1,47.787729999999996,-0.44404399999999994
811,2018,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24038,GAP JEAN JAURES,Urbaine,PM2.5,Trafic,0,Oui,mesures fixes,,Moy. annuelle,11.0,11.103939288611267,µg-m3,99.0,100,99.0,R,1,44.548646999999995,6.067237
794,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20062,LYON Centre,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,11.830811634998856,µg-m3,97.0,100,97.0,R,1,45.757732,4.854214
796,2018,ATMO NORMANDIE,FR28ZAR02,ZAR CAEN,FR21001,Caen Chemin-Vert,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.909482958497582,µg-m3,98.0,100,98.0,R,1,49.19222,-0.391111
797,2018,ATMO NORMANDIE,FR28ZRE01,ZR NORMANDIE,FR21050,La Coulonche MERA,Rurale nationale,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,8.0,7.909206387611902,µg-m3,96.0,98,94.0,R,1,48.645,-0.458333
798,2018,ATMO NORMANDIE,FR28ZRE01,ZR NORMANDIE,FR21060,Moult proximité,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.143284968078886,µg-m3,98.0,100,98.0,R,1,49.117196,-0.169666
799,2018,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR22054,Station de FORBACH,Urbaine,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,12.0,12.359912828366106,µg-m3,98.0,99,97.0,R,1,49.18742,6.910867
800,2018,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23110,LEON BLUM,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.91666666666665,µg-m3,95.0,92,87.0,R,1,47.26412,-2.249858
801,2018,AIR PAYS DE LA LOIRE,FR52ZAR01,ZAR ANGERS-LOIRE,FR23120,BEAUX ARTS,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.846639487478164,µg-m3,99.0,99,98.0,R,1,47.468513,-0.556053
802,2018,AIR PAYS DE LA LOIRE,FR52ZRE01,ZR PAYS-DE-LA-LOIRE,FR23124,LA TARDIERE,Rurale nationale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.433269758016442,µg-m3,98.0,98,96.0,R,1,46.656684999999996,-0.743681
803,2018,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23140,VICTOR HUGO,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,11.0,10.929907975460058,µg-m3,99.0,98,97.0,R,1,47.204356,-1.552914
805,2018,AIR PAYS DE LA LOIRE,FR52ZAR02,ZAR LE-MANS,FR23182,SOURCES,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.410946152939765,µg-m3,98.0,99,97.0,R,1,47.971066,0.22142199999999998
806,2018,AIR PAYS DE LA LOIRE,FR52ZAG01,ZAG NANTES-SAINT-NAZAIRE,FR23188,CIM BOUTEILLERIE,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.316986462625062,µg-m3,98.0,99,97.0,R,1,47.2225,-1.5375
807,2018,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24018,MANOSQUE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,13.0,12.691801801801724,µg-m3,98.0,13,13.0,N,-1,43.835784000000004,5.786131
808,2018,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24033,GAP COMMANDERIE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,12.0,12.40802877363982,µg-m3,98.0,100,98.0,R,1,44.555193,6.073015
809,2018,ATMO SUD,FR93ZAG02,ZAG NICE,FR24035,NICE PROMENADE,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,13.0,13.15651817116083,µg-m3,97.0,100,97.0,R,1,43.689291,7.242074000000001
810,2018,ATMO SUD,FR93ZAG02,ZAG NICE,FR24036,NICE ARSON,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,12.0,11.910094416599321,µg-m3,98.0,99,98.0,R,1,43.702075,7.286256
812,2018,ATMO SUD,FR93ZRE01,ZR PROVENCE-ALPES-COTE D’AZUR,FR24039,Obs Haute-Provence,Rurale près des villes,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,6.0,6.177733912356933,µg-m3,88.0,98,87.0,R,1,43.933476,5.711809
831,2018,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31013,BILLERE,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,6.0,6.434465569209332,µg-m3,98.0,100,98.0,R,1,43.310833,-0.391111
869,2018,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR82070,Baume-les-Dames,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.10603115118866,µg-m3,98.0,100,97.0,R,1,47.351288000000004,6.3597220000000005
833,2018,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31040,MARMANDE,Périurbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.554814642107804,µg-m3,98.0,100,98.0,R,1,44.508656,0.142503
854,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR36021,Drôme Rurale Sud-SND,Rurale nationale,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,6.0,5.645920117618212,µg-m3,95.0,98,93.0,R,1,44.569443,5.278972
855,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36032,A7 Valence Est,Urbaine,PM2.5,Trafic,4,Oui,mesures indicatives,,Moy. annuelle,12.0,11.536448931116336,µg-m3,96.0,100,96.0,R,1,44.9492,4.8901330000000005
856,2018,GWAD'AIR,FR01ZAG01,ZAG POINTE-A-PITRE,FR37006,PTP-VICTOIRE,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,8.0,8.233091091341954,µg/m3,96.0,95,91.0,R,1,16.23674,-61.534101
857,2018,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38008,Ecole JOINVILLE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,9.0,8.707934255646222,µg-m3,97.0,100,97.0,R,1,-20.884575,55.453906
858,2018,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38011,Station Luther King,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,3.0,3.0570910556003215,µg-m3,85.0,100,85.0,R,1,-21.334406,55.45906
859,2018,ATMO REUNION,FR04ZAR02,ZAR VOLCAN,FR38017,Grand Coude,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,5.0,4.910540441624977,µg-m3,94.0,99,94.0,R,1,-21.29433,55.627930000000006
860,2018,ATMO REUNION,FR04ZAR01,ZAR SAINT-DENIS,FR38020,Plateau Caillou,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,6.0,5.503001084729432,µg-m3,95.0,100,95.0,R,1,-21.009739,55.272675
853,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR02,ZAR VALLEE-DU-RHONE,FR36002,Valence Urb. Centre,Urbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,11.0,11.248520639465502,µg-m3,99.0,97,96.0,R,1,44.933514,4.8934809999999995
861,2018,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39008,Ville de Schoelcher,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.161787878787916,µg-m3,75.0,100,75.0,N,-1,14.616389000000002,-61.100792000000006
863,2018,MADININAIR,FR02ZAR01,ZAR FORT-DE-FRANCE,FR39015,Hôtel de ville,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,10.0,9.758358662613976,µg-m3,65.0,52,34.0,R,1,14.607444000000001,-61.069778
864,2018,QUALITAIR CORSE,FR94ZAR02,ZAR BASTIA,FR41017,BASTIA MONTESORO,Périurbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,8.0,8.457818449821874,µg-m3,93.0,100,93.0,R,1,42.671333000000004,9.434639
865,2018,QUALITAIR CORSE,FR94ZRE01,ZR CORSE,FR41024,VENACO,Rurale régionale,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,5.0,5.269142176330418,µg-m3,87.0,99,86.0,R,1,42.236028000000005,9.190028
866,2018,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR03,ZAR BESANCON,FR82006,Besancon Prevoyance,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,12.0,12.060718069452589,µg-m3,97.0,100,97.0,R,1,47.2474,6.0154190000000005
867,2018,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR01,ZAR BELFORT-MONTBELIARD,FR82010,Montbéliard centre,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,11.0,11.17753682969945,µg-m3,97.0,99,97.0,R,1,47.510307,6.794
868,2018,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR82050,Lons-le-Saunier CV,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,10.0,10.117884014353502,µg-m3,99.0,100,99.0,R,1,46.671307,5.556806
793,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20046,VAULX EN VELIN,Urbaine,PM2.5,Fond,4,Oui,mesures indicatives,,Moy. annuelle,11.0,11.202570379436978,µg-m3,97.0,87,84.0,R,1,45.7789,4.9247
862,2018,MADININAIR,FR02ZRE01,ZR MARTINIQUE,FR39014,Sainte_Luce,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.582655440414507,µg-m3,89.0,99,88.0,R,1,14.468869,-60.927417000000005
832,2018,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31036,DAX,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.588598718413769,µg-m3,96.0,99,94.0,R,1,43.704723,-1.038611
852,2018,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR35023,TULLE - Victor Hugo,Urbaine,PM2.5,Trafic,A,Oui,mesures fixes,,Moy. annuelle,6.0,6.204820597096705,µg-m3,83.0,100,83.0,N,-1,45.263615,1.763889
850,2018,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34057,Issoudun_Trafic_ZR,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.353964936723459,µg-m3,98.0,100,98.0,R,1,46.942944,2.00325
834,2018,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31041,MONT DE MARSAN,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.026793540945821,µg-m3,99.0,100,99.0,R,1,43.8961,-0.491403
835,2018,ATMO NOUVELLE-AQUITAINE,FR75ZRE01,ZR NOUVELLE-AQUITAINE,FR31043,Biarritz-hippodrome,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.785190949359492,µg-m3,96.0,100,95.0,R,1,43.470240000000004,-1.553843
836,2018,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZAR04,ZAR CHALON,FR32001,Chalon Centre Ville,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,11.0,11.000175008750459,µg-m3,98.0,100,98.0,R,1,46.782311,4.847322
837,2018,ATMO BOURGOGNE-FRANCHE-COMTE,FR27ZRE01,ZR BOURGOGNE-FRANCHE-COMTE,FR32007,Le Creusot Molette,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,7.0,7.311078683165992,µg-m3,98.0,100,98.0,R,1,46.802375,4.417486
838,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33101,PASTEUR,Urbaine,PM2.5,Fond,6,Oui,mesures fixes,,Moy. annuelle,10.0,10.431238864473332,µg-m3,99.0,98,96.0,R,1,45.56472,5.928333
839,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR04,ZAR VALLEE-DE-LA-TARANTAISE,FR33121,Albertville,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,10.0,10.025742879138162,µg-m3,99.0,75,74.0,R,1,45.675,6.389722
840,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33201,LOVERCHY,Urbaine,PM2.5,Fond,5,Oui,mesures fixes,,Moy. annuelle,12.0,12.071283119287253,µg-m3,99.0,100,99.0,R,1,45.89528,6.118333
851,2018,ATMO NOUVELLE-AQUITAINE,FR75ZAR01,ZAR LIMOGES,FR35003,LIMOGES - Présidial,Urbaine,PM2.5,Fond,A,Oui,mesures fixes,,Moy. annuelle,8.0,8.068168621530587,µg-m3,98.0,100,98.0,R,1,45.8311,1.256875
841,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR01,ZAR PAYS-DE-SAVOIE,FR33212,GAILLARD,Urbaine,PM2.5,Fond,6,Oui,mesures indicatives,,Moy. annuelle,11.0,10.986910179640741,µg-m3,97.0,98,95.0,R,1,46.193690000000004,6.214858
843,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33302,St Germain/Rhône,Rurale près des villes,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,9.0,8.963678961912796,µg-m3,96.0,99,95.0,R,1,46.072224,5.820833
844,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR33305,Bourg-en-Bresse,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,9.0,8.841900647948169,µg-m3,99.0,69,69.0,R,1,46.211665999999994,5.226389
845,2018,LIG'AIR,FR24ZAG02,ZAG ORLEANS,FR34014,St Jean,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,11.0,10.757695454014218,µg-m3,98.0,100,98.0,R,1,47.917398,1.9662580000000003
846,2018,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34018,Montargis,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,9.0,8.916859581433325,µg-m3,98.0,100,98.0,R,1,47.997889,2.7195
847,2018,LIG'AIR,FR24ZAG01,ZAG TOURS,FR34024,Joué lès Tours,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,10.0,10.339218676677627,µg-m3,97.0,100,97.0,R,1,47.344139,0.653778
848,2018,LIG'AIR,FR24ZRE01,ZR CENTRE-VAL DE LOIRE,FR34038,Verneuil,Rurale nationale,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,7.0,6.966635568513062,µg-m3,98.0,100,98.0,R,1,46.814694,2.6100689999999998
849,2018,LIG'AIR,FR24ZAR01,ZAR CHARTRES-DREUX,FR34042,Lucé,Urbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,10.0,10.280231984205331,µg-m3,99.0,93,93.0,R,1,48.439306,1.4687780000000001
842,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAR03,ZAR VALLEE-DE-L-ARVE,FR33220,PASSY,Périurbaine,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,13.0,12.764124056999144,µg-m3,96.0,99,95.0,R,1,45.92361,6.713611
792,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20013,A7 SUD LYONNAIS,Périurbaine,PM2.5,Trafic,8,Oui,mesures fixes,,Moy. annuelle,14.0,14.081069711538515,µg-m3,95.0,100,95.0,R,1,45.720024,4.818156
795,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG01,ZAG LYON,FR20077,Villefranche Centre ,Urbaine,PM2.5,Fond,3,Oui,mesures fixes,,Moy. annuelle,10.0,10.21168756470724,µg-m3,99.0,100,99.0,R,1,45.990111999999996,4.715566
790,2018,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19032,Lorient B. Bissonnet,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,9.0,8.900964998364408,µg-m3,70.0,100,70.0,N,-1,47.7425,-3.3950099999999996
734,2018,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04328,Zone Rurale SE,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,8.0,7.736189362945673,µg-m3,98.0,100,98.0,R,1,48.3547,2.6453
735,2018,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04329,Bld peripherique Est,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,16.0,16.206313455479062,µg-m3,98.0,100,98.0,R,1,48.838615000000004,2.4127810000000003
736,2018,ATMO NORMANDIE,FR28ZRE01,ZR NORMANDIE,FR05087,Maison Parc Brotonne,Rurale régionale,PM2.5,Fond,C,Oui,mesures fixes,,Moy. annuelle,10.0,9.58649678494883,µg-m3,96.0,99,96.0,R,1,49.498295,0.758833
737,2018,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05089,Le Havre Lafaurie-montant,Urbaine,PM2.5,Trafic,3,Oui,mesures fixes,,Moy. annuelle,10.0,9.53548743102391,µg-m3,93.0,100,93.0,R,1,49.500187,0.110903
738,2018,ATMO NORMANDIE,FR28ZAR01,ZAR LE-HAVRE,FR05090,Le Havre ville-haute,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,11.0,11.49409901454712,µg-m3,97.0,100,97.0,R,1,49.514686,0.100645
739,2018,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06003,Douai Theuriet,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,15.0,14.922862966071209,µg-m3,95.0,100,95.0,R,1,50.37822,3.06586
740,2018,ATMO HAUTS DE FRANCE,FR32ZAG01,ZAG BLDV,FR06006,Valenciennes Wallon,Urbaine,PM2.5,Trafic,B,Oui,mesures fixes,,Moy. annuelle,15.0,15.341122194513776,µg-m3,92.0,100,92.0,R,1,50.36425,3.52273
733,2018,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04181,RAMBOUILLET,Périurbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,11.0,11.067348203221785,µg-m3,93.0,99,92.0,R,1,48.63373,1.830529
741,2018,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR06009,Cambrai Gambetta,Urbaine,PM2.5,Fond,F,Oui,mesures fixes,,Moy. annuelle,12.0,11.97870197687435,µg-m3,97.0,95,92.0,R,1,50.17249,3.2360599999999997
743,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07004,Montferrand,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,9.0,9.007214015802132,µg-m3,100.0,100,100.0,R,1,45.79728,3.113833
744,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07022,Paray le Fresil,Rurale régionale,PM2.5,Fond,1,Oui,mesures fixes,,Moy. annuelle,7.0,7.198975791433903,µg-m3,98.0,100,98.0,R,1,46.652668,3.6006669999999996
745,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZAG04,ZAG CLERMONT-FERRAND,FR07034,Clermont-Esplanade Gare,Urbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,11.0,10.507180974477947,µg-m3,98.0,100,98.0,R,1,45.775696,3.09625
746,2018,ATMO AUVERGNE-RHÔNE-ALPES,FR84ZRE01,ZR AUVERGNE-RHONE-ALPES,FR07052,Aurillac-Lagarde,Urbaine,PM2.5,Fond,1,Oui,mesures indicatives,,Moy. annuelle,6.0,6.265945357833679,µg-m3,94.0,100,94.0,R,1,44.92008,2.4410819999999998
747,2018,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08016,Montpellier Prés d'Arènes,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,10.0,9.535787511649598,µg-m3,88.0,98,86.0,R,1,43.5915,3.8868099999999997
748,2018,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR08020,Lunel Viel,Périurbaine,PM2.5,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,10.0,9.508386790211409,µg-m3,97.0,99,96.0,R,1,43.6758,4.08838
749,2018,ATMO OCCITANIE,FR76ZAG02,ZAG MONTPELLIER,FR08030,Pompignane,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,11.0,11.193854678252148,µg-m3,92.0,99,91.0,R,1,43.6096,3.8987800000000004
742,2018,ATMO HAUTS DE FRANCE,FR32ZRE01,ZR HAUTS-DE-FRANCE,FR06133,Cartignies,Rurale près des villes,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,10.0,10.485225199943805,µg-m3,87.0,94,81.0,N,-1,50.09225,3.8500300000000003
750,2018,ATMO OCCITANIE,FR76ZRE01,ZR OCCITANIE,FR08252,GARNOR03,Périurbaine,PM2.5,Industrielle,1,Oui,mesures fixes,,Moy. annuelle,9.0,9.177718930902827,µg-m3,94.0,99,93.0,R,1,44.054475,4.697408
731,2018,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04143,PARIS Centre,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,14.0,14.447938268627901,µg-m3,95.0,100,95.0,R,1,48.859001,2.351
729,2018,AIRPARIF,FR11ZRE01,ZR ILE-DE-FRANCE,FR04066,Zone rurale Sud,Rurale régionale,PM2.5,Fond,D,Oui,mesures fixes,,Moy. annuelle,8.0,8.376194398682035,µg-m3,97.0,100,97.0,R,1,48.364166,2.236944
791,2018,AIR BREIZH,FR53ZRE01,ZR BRETAGNE,FR19033,Vannes UTA,Urbaine,PM2.5,Fond,Z,Oui,mesures fixes,,Moy. annuelle,9.0,9.307393586005825,µg-m3,98.0,100,98.0,R,1,47.648920000000004,-2.76399
714,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01011,Metz-Centre,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,12.0,12.45977011494255,µg-m3,91.0,100,91.0,R,1,49.119442,6.180833
715,2018,ATMO GRAND EST,FR44ZAG02,ZAG METZ,FR01020,Thionville-Centre,Urbaine,PM2.5,Fond,,Oui,mesures fixes,,Moy. annuelle,10.0,10.479866773860131,µg-m3,99.0,100,99.0,R,1,49.358337,6.156942
716,2018,ATMO GRAND EST,FR44ZRE01,ZR GRAND-EST,FR01065,Belleville sur Meuse,Urbaine,PM2.5,Trafic,1,Oui,mesures fixes,,Moy. annuelle,12.0,12.249369029366624,µg-m3,97.0,100,97.0,R,1,49.16778,5.387461
717,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR02008,Port de Bouc Leque,Urbaine,PM2.5,Industrielle,B,Oui,mesures fixes,,Moy. annuelle,12.0,11.638947983635592,µg-m3,98.0,100,98.0,R,1,43.401952,4.981919
718,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03006,MARSEILLE RABATAU,Urbaine,PM2.5,Trafic,2,Oui,mesures fixes,,Moy. annuelle,13.0,13.462818139750269,µg-m3,99.0,100,99.0,R,1,43.276451,5.39736
719,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03029,AIX CENTRE ECOLE ART,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,12.0,11.943881363848892,µg-m3,98.0,100,98.0,R,1,43.530285,5.440912
730,2018,AIRPARIF,FR11ZAG01,ZAG PARIS,FR04122,RN6-MELUN,Périurbaine,PM2.5,Trafic,,Oui,mesures fixes,,Moy. annuelle,14.0,14.116799630015054,µg-m3,99.0,100,99.0,R,1,48.528057000000004,2.653611
720,2018,ATMO SUD,FR93ZAG01,ZAG MARSEILLE-AIX,FR03030,GARDANNE,Périurbaine,PM2.5,Fond,4,Oui,mesures fixes,,Moy. annuelle,12.0,12.295968631295484,µg-m3,94.0,99,93.0,R,1,43.453584,5.466672
722,2018,ATMO SUD,FR93ZAR01,ZAR FREJUS-DRAGUIGNAN,FR03070,ESTEREL,Périurbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,13.0,12.817255771488593,µg-m3,88.0,100,88.0,R,1,43.437874,6.768389999999999
723,2018,ATMO SUD,FR93ZAG03,ZAG TOULON,FR03071,TOULON CLARET,Urbaine,PM2.5,Fond,B,Oui,mesures fixes,,Moy. annuelle,12.0,12.06044413601671,µg-m3,99.0,100,99.0,R,1,43.131113,5.9241839999999995
724,2018,ATMO SUD,FR93ZAG04,ZAG AVIGNON,FR03080,AVIGNON   MAIRIE,Urbaine,PM2.5,Fond,2,Oui,mesures fixes,,Moy. annuelle,12.0,11.716610602018676,µg-m3,98.0,100,98.0,R,1,43.949673,4.804341
